artist_ablum_track,genre,jamp_url
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_13_-_Tea_Hobotek_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_13_-_Tea_Hobotek_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_12_-_Tea_Yrrow_Chill_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_12_-_Tea_Yrrow_Chill_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_11_-_Tea_Sobrio_Glitch_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_11_-_Tea_Sobrio_Glitch_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_10_-_Tea_Tobetozero_Rebuild.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_10_-_Tea_Tobetozero_Rebuild.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_09_-_Tea_Rushmo_Remash.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_09_-_Tea_Rushmo_Remash.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_08_-_Tea_King_Imagine_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_08_-_Tea_King_Imagine_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_07_-_Tea_InSpectr_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_07_-_Tea_InSpectr_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_06_-_Tea_Illocanblo_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_06_-_Tea_Illocanblo_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_05_-_Tea_Demian_Feriy_Remix.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_05_-_Tea_Demian_Feriy_Remix.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_04_-_Tea_Csum_Revised_Pt_3.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_04_-_Tea_Csum_Revised_Pt_3.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_03_-_Tea_Asiafied_By_Csum.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_03_-_Tea_Asiafied_By_Csum.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_02_-_Tea_Csum_Revised.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_02_-_Tea_Csum_Revised.mp3
"['Gastronom_22', 'Tea_Remixes', 'Gastronom_22_-_01_-_Tea.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Gastronom_22/Tea_Remixes/Gastronom_22_-_01_-_Tea.mp3
"['Csum', 'Compucomp', 'Csum_-_12_-_Cannabiosis.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_12_-_Cannabiosis.mp3
"['Csum', 'Compucomp', 'Csum_-_11_-_Turbo.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_11_-_Turbo.mp3
"['Csum', 'Compucomp', 'Csum_-_10_-_Resigned_Hero.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_10_-_Resigned_Hero.mp3
"['Csum', 'Compucomp', 'Csum_-_09_-_Lunarium_Vermone.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_09_-_Lunarium_Vermone.mp3
"['Csum', 'Compucomp', 'Csum_-_08_-_Forlear.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_08_-_Forlear.mp3
"['Csum', 'Compucomp', 'Csum_-_07_-_Butterfly.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_07_-_Butterfly.mp3
"['Csum', 'Compucomp', 'Csum_-_06_-_Lowbit_Acid.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_06_-_Lowbit_Acid.mp3
"['Csum', 'Compucomp', 'Csum_-_05_-_5cope.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_05_-_5cope.mp3
"['Csum', 'Compucomp', 'Csum_-_04_-_What_A_Waste.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_04_-_What_A_Waste.mp3
"['Csum', 'Compucomp', 'Csum_-_03_-_Bat_Chat.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_03_-_Bat_Chat.mp3
"['Csum', 'Compucomp', 'Csum_-_02_-_Silent_Call.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_02_-_Silent_Call.mp3
"['Csum', 'Compucomp', 'Csum_-_01_-_Radian.mp3']","
Electronic, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Csum/Compucomp/Csum_-_01_-_Radian.mp3
"['Nctrnm', 'Vert_-_Single', 'Nctrnm_-_Vert.mp3']","
Experimental, Techno, IDM, Trip-Hop, Dance, Instrumental ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/ccCommunity/Nctrnm/Vert_-_Single/Nctrnm_-_Vert.mp3
"['Diezel_Tea', 'Erebuni', 'Diezel_Tea_-_02_-_Erebuni_Part_2.mp3']","
Avant-Garde, Techno, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/ccCommunity/Diezel_Tea/Erebuni/Diezel_Tea_-_02_-_Erebuni_Part_2.mp3
"['Diezel_Tea', 'Erebuni', 'Diezel_Tea_-_01_-_Erebuni_Part_1.mp3']","
Avant-Garde, Techno, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/ccCommunity/Diezel_Tea/Erebuni/Diezel_Tea_-_01_-_Erebuni_Part_1.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_09_-_Albion.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_09_-_Albion.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_08_-_Bad_Sound.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_08_-_Bad_Sound.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_07_-_White_walls_have_on_board_650_24-bit_glitch.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_07_-_White_walls_have_on_board_650_24-bit_glitch.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_06_-_Proba_Grunta.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_06_-_Proba_Grunta.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_05_-_Abstract_Music_Pt2.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_05_-_Abstract_Music_Pt2.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_04_-_Abstract_Music_Pt1.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_04_-_Abstract_Music_Pt1.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_03_-_Moon_in_the_sky.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_03_-_Moon_in_the_sky.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_02_-_Kosmit_for_my_friend.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_02_-_Kosmit_for_my_friend.mp3
"['Hobotek', 'Odessa', 'Hobotek_-_01_-_Odessa.mp3']","
Experimental, Ambient, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/Hobotek/Odessa/Hobotek_-_01_-_Odessa.mp3
"['kha', 'Various_Artists_-_Nenormalizm_X_Progologde', 'kha_-_20_-_Spice_Castles.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/kha/Various_Artists_-_Nenormalizm_X_Progologde/kha_-_20_-_Spice_Castles.mp3
"['lap0fvw', 'Various_Artists_-_Nenormalizm_X_Progologde', 'lap0fvw_-_19_-_Unthing.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/lap0fvw/Various_Artists_-_Nenormalizm_X_Progologde/lap0fvw_-_19_-_Unthing.mp3
"['Tobetozero', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Tobetozero_-_18_-_sample_2_ver2.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Various_Artists_-_Nenormalizm_X_Progologde/Tobetozero_-_18_-_sample_2_ver2.mp3
"['Sobrio__MyOwnCreation', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Sobrio__MyOwnCreation_-_17_-_Gorstar.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Sobrio__MyOwnCreation/Various_Artists_-_Nenormalizm_X_Progologde/Sobrio__MyOwnCreation_-_17_-_Gorstar.mp3
"['Ilyazap', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Ilyazap_-_16_-_ooze.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Ilyazap/Various_Artists_-_Nenormalizm_X_Progologde/Ilyazap_-_16_-_ooze.mp3
"['King_Imagine', 'Various_Artists_-_Nenormalizm_X_Progologde', 'King_Imagine_-_15_-_Bruce_Lee_Strike_Back.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Various_Artists_-_Nenormalizm_X_Progologde/King_Imagine_-_15_-_Bruce_Lee_Strike_Back.mp3
"['Sobrio', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Sobrio_-_14_-_Atomical.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Various_Artists_-_Nenormalizm_X_Progologde/Sobrio_-_14_-_Atomical.mp3
"['InSpectr', 'Various_Artists_-_Nenormalizm_X_Progologde', 'InSpectr_-_13_-_KV-4.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Pavillon36/InSpectr/Various_Artists_-_Nenormalizm_X_Progologde/InSpectr_-_13_-_KV-4.mp3
"['Tobetozero', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Tobetozero_-_12_-_Where_You_Are_Going_The_Big_Elephant.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Tobetozero/Various_Artists_-_Nenormalizm_X_Progologde/Tobetozero_-_12_-_Where_You_Are_Going_The_Big_Elephant.mp3
"['ClicksnBugs', 'Various_Artists_-_Nenormalizm_X_Progologde', 'ClicksnBugs_-_11_-_Wet_Roots.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/ClicksnBugs/Various_Artists_-_Nenormalizm_X_Progologde/ClicksnBugs_-_11_-_Wet_Roots.mp3
"['Brusli', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Brusli_-_10_-_sdns.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Brusli/Various_Artists_-_Nenormalizm_X_Progologde/Brusli_-_10_-_sdns.mp3
"['csum__tobetozero', 'Various_Artists_-_Nenormalizm_X_Progologde', 'csum__tobetozero_-_09_-_Low_on_Ideas.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/csum__tobetozero/Various_Artists_-_Nenormalizm_X_Progologde/csum__tobetozero_-_09_-_Low_on_Ideas.mp3
"['Illocanblo', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Illocanblo_-_08_-_Koelibus_4.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Illocanblo/Various_Artists_-_Nenormalizm_X_Progologde/Illocanblo_-_08_-_Koelibus_4.mp3
"['King_Imagine', 'Various_Artists_-_Nenormalizm_X_Progologde', 'King_Imagine_-_07_-_Mysticl_Love.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Various_Artists_-_Nenormalizm_X_Progologde/King_Imagine_-_07_-_Mysticl_Love.mp3
"['OSCII', 'Various_Artists_-_Nenormalizm_X_Progologde', 'OSCII_-_06_-_Tkem_16bit.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/OSCII/Various_Artists_-_Nenormalizm_X_Progologde/OSCII_-_06_-_Tkem_16bit.mp3
"['Mamuko', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Mamuko_-_05_-_Rotten_people.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Mamuko/Various_Artists_-_Nenormalizm_X_Progologde/Mamuko_-_05_-_Rotten_people.mp3
"['Robus_Amp__csum', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Robus_Amp__csum_-_04_-_Bridge_to_Elsewhere_Remix.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Robus_Amp__csum/Various_Artists_-_Nenormalizm_X_Progologde/Robus_Amp__csum_-_04_-_Bridge_to_Elsewhere_Remix.mp3
"['The_Petrus', 'Various_Artists_-_Nenormalizm_X_Progologde', 'The_Petrus_-_03_-_My_Unicorn.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/The_Petrus/Various_Artists_-_Nenormalizm_X_Progologde/The_Petrus_-_03_-_My_Unicorn.mp3
"['Yrrow', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Yrrow_-_02_-_Strength_and_Grace_of_The_Deer.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Nenormalizm_Records/Yrrow/Various_Artists_-_Nenormalizm_X_Progologde/Yrrow_-_02_-_Strength_and_Grace_of_The_Deer.mp3
"['Unter_den_Linden', 'Various_Artists_-_Nenormalizm_X_Progologde', 'Unter_den_Linden_-_01_-_k1op.mp3']","
IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Unter_den_Linden/Various_Artists_-_Nenormalizm_X_Progologde/Unter_den_Linden_-_01_-_k1op.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_08_-_Evening_Hot_Song.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_08_-_Evening_Hot_Song.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_07_-_Trip_Fantasia.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_07_-_Trip_Fantasia.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_06_-_Glass-Wool.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_06_-_Glass-Wool.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_05_-_Ivy.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_05_-_Ivy.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_04_-_Escape.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_04_-_Escape.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_03_-_Pacer.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_03_-_Pacer.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_02_-_Box_With_Four_Tunes.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_02_-_Box_With_Four_Tunes.mp3
"['King_Imagine', 'Inside', 'King_Imagine_-_01_-_35_C.mp3']","
Avant-Garde, Jazz, Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Inside/King_Imagine_-_01_-_35_C.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_08_-_Clear_To_Graceland.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_08_-_Clear_To_Graceland.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_07_-_The_Noon_Makes.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_07_-_The_Noon_Makes.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_06_-_Saddyy_Hattee.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_06_-_Saddyy_Hattee.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_05_-_Realistic_Oastensive.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_05_-_Realistic_Oastensive.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_04_-_Prey_For_Hey.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_04_-_Prey_For_Hey.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_03_-_ayilO.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_03_-_ayilO.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_02_-_Akcey_Perk.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_02_-_Akcey_Perk.mp3
"['MyOwnCreation', 'Husch', 'MyOwnCreation_-_01_-_C00oO.mp3']","
Noise, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Husch/MyOwnCreation_-_01_-_C00oO.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_09_-_Creeping_Of_Ink.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_09_-_Creeping_Of_Ink.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_08_-_Monkey_Suit.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_08_-_Monkey_Suit.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_07_-_Machination.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_07_-_Machination.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_06_-_Consecution.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_06_-_Consecution.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_05_-_Passing.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_05_-_Passing.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_04_-_Image_167.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_04_-_Image_167.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_03_-_I_Project.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_03_-_I_Project.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_02_-_Vacuum_Of_Condition.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_02_-_Vacuum_Of_Condition.mp3
"['The_Petrus', 'Plasticface', 'The_Petrus_-_01_-_Plasticface.mp3']","
Experimental, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Petrus/Plasticface/The_Petrus_-_01_-_Plasticface.mp3
"['MyOwnCreation', 'Asafiobia', 'MyOwnCreation_-_10_-_Utleast_I_Know_The_Truth.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Asafiobia/MyOwnCreation_-_10_-_Utleast_I_Know_The_Truth.mp3
"['MyOwnCreation', 'Asafiobia', 'MyOwnCreation_-_09_-_Strollthou.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Asafiobia/MyOwnCreation_-_09_-_Strollthou.mp3
"['MyOwnCreation', 'Asafiobia', 'MyOwnCreation_-_08_-_Plasnor.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Asafiobia/MyOwnCreation_-_08_-_Plasnor.mp3
"['MyOwnCreation', 'Asafiobia', 'MyOwnCreation_-_07_-_Emureblessing.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Asafiobia/MyOwnCreation_-_07_-_Emureblessing.mp3
"['MyOwnCreation', 'Asafiobia', 'MyOwnCreation_-_06_-_Flowerpower.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/MyOwnCreation/Asafiobia/MyOwnCreation_-_06_-_Flowerpower.mp3
"['Sobrio', 'Asafiobia', 'Sobrio_-_05_-_Whirled.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Asafiobia/Sobrio_-_05_-_Whirled.mp3
"['Sobrio', 'Asafiobia', 'Sobrio_-_04_-_Blade_Runner.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Asafiobia/Sobrio_-_04_-_Blade_Runner.mp3
"['Sobrio', 'Asafiobia', 'Sobrio_-_03_-_Creeping_Shadow.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Asafiobia/Sobrio_-_03_-_Creeping_Shadow.mp3
"['Sobrio', 'Asafiobia', 'Sobrio_-_02_-_She_Is_For_Me_China.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Asafiobia/Sobrio_-_02_-_She_Is_For_Me_China.mp3
"['Sobrio', 'Asafiobia', 'Sobrio_-_01_-_Hypnotized.mp3']","
Ambient, Glitch, IDM ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Section_27/Sobrio/Asafiobia/Sobrio_-_01_-_Hypnotized.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_08_-_Foot_Mood_And_Wind.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_08_-_Foot_Mood_And_Wind.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_07_-_Nowhere.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_07_-_Nowhere.mp3
"['King_Imagine', 'Next_Nowhereexe', 'King_Imagine_-_06_-_Gentle_Away.mp3']","
Ambient, IDM, Downtempo, Piano ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Southern_Citys_Lab/King_Imagine/Next_Nowhereexe/King_Imagine_-_06_-_Gentle_Away.mp3
